x1,y1,z1,x2,y2,z2
0.775152,-0.540568,-0.243326,0.776274,-0.540135,-0.238068
0.768963,-0.527557,-0.245423,0.767708,-0.532116,-0.243592
0.767985,-0.521927,-0.247376,0.76319,-0.523639,-0.240553
0.542803,-0.228332,-0.242109,0.595643,-0.226924,-0.228024
-0.12833,0.696579,-0.249042,-0.131367,0.698508,-0.244558
-0.131823,0.698425,-0.247732,-0.131367,0.698508,-0.244558
-0.174471,0.753184,-0.24635,-0.175463,0.757313,-0.247351
-0.177065,0.759956,-0.247828,-0.175463,0.757313,-0.247351
-0.222827,0.825452,-0.249403,-0.221376,0.829013,-0.251294
-0.273521,0.899378,-0.25177,-0.273099,0.903915,-0.252542
-0.292809,0.932787,-0.255068,-0.29282,0.931192,-0.253407
-0.353085,1.00998,-0.253024,-0.356494,1.00509,-0.255952
-0.391196,1.06837,-0.256081,-0.389239,1.07178,-0.256396
-0.401048,1.07759,-0.254203,-0.404914,1.07775,-0.255895
-0.421941,1.11147,-0.256727,-0.421696,1.10823,-0.256114
-0.432502,1.12419,-0.256004,-0.430975,1.12038,-0.257126
-0.449083,1.14869,-0.256927,-0.449756,1.14554,-0.25938
-0.46707,1.18325,-0.261544,-0.465423,1.18436,-0.256222
-0.489831,1.20535,-0.257575,-0.489301,1.20929,-0.261931
-0.607347,1.37917,-0.264174,-0.614144,1.37807,-0.264553
-0.63882,1.42275,-0.264593,-0.641665,1.41809,-0.265982
-0.647155,1.43498,-0.265015,-0.65456,1.43636,-0.266022
-0.655401,1.44625,-0.265056,-0.656154,1.45473,-0.267299
-0.66447,1.46122,-0.266271,-0.671878,1.4642,-0.269067
-0.67403,1.47802,-0.268018,-0.671108,1.4774,-0.268406
-0.668378,0.96997,-0.0409787,-0.668618,0.961697,-0.0306448
-2.34524,1.65907,0.677565,-2.34515,1.66099,0.68617
-2.4951,1.4503,0.864442,-2.49075,1.44379,0.869639
-2.61764,1.28529,1.01467,-2.5941,1.2821,1.01677
-2.74245,1.11103,1.17049,-2.72511,1.09792,1.18796
-2.74597,1.1012,1.17711,-2.72511,1.09792,1.18796
-0.215485,-2.42019,1.19307,-0.195779,-2.38381,1.19059
0.00415638,-2.56565,1.1259,0.0241567,-2.5228,1.11587
0.156189,-1.4073,0.523246,0.200232,-1.42838,0.526332
0.882287,-1.07112,-0.0597336,0.900487,-1.08232,-0.0601962
1.10202,-0.941769,-0.248355,1.12043,-0.937646,-0.245989
1.0153,-0.8286,-0.246453,1.02129,-0.827773,-0.242425
1.01377,-0.820949,-0.248915,1.02019,-0.819332,-0.241858
0.97439,-0.780072,-0.24341,0.974038,-0.782145,-0.244065
0.932175,-0.720202,-0.244597,0.930098,-0.71972,-0.245039
0.930224,-0.712991,-0.246614,0.930098,-0.71972,-0.245039
0.898966,-0.685612,-0.240004,0.897952,-0.678686,-0.239285
0.898595,-0.679378,-0.242536,0.897952,-0.678686,-0.239285
0.897344,-0.672747,-0.244716,0.898356,-0.672617,-0.239498
0.878002,-0.645937,-0.244986,0.877843,-0.641954,-0.239722
0.805069,-0.552363,-0.242679,0.80223,-0.548968,-0.240825
-0.118905,0.715765,-0.249967,-0.116476,0.715546,-0.24651
-0.156055,0.762588,-0.24842,-0.158615,0.765827,-0.249216
-0.17112,0.788202,-0.25072,-0.170384,0.785319,-0.248166
-0.201839,0.825395,-0.248768,-0.2045,0.827019,-0.252071
-0.205797,0.826974,-0.247097,-0.2045,0.827019,-0.252071
-0.213583,0.830952,-0.244195,-0.220121,0.831269,-0.247896
-0.259004,0.913558,-0.253506,-0.258464,0.917003,-0.251237
-0.316963,0.982898,-0.249455,-0.314358,0.98339,-0.255971
-0.362292,1.0569,-0.255019,-0.365585,1.05531,-0.255383
-0.39186,1.09494,-0.254132,-0.39121,1.09977,-0.259099
-0.396978,1.10231,-0.254324,-0.39121,1.09977,-0.259099
-0.418788,1.14828,-0.261577,-0.415295,1.1498,-0.25831
-0.424041,1.15189,-0.260031,-0.422644,1.14529,-0.257225
-0.446491,1.18376,-0.260673,-0.441713,1.18398,-0.25983
-0.470338,1.22094,-0.26283,-0.469071,1.21904,-0.260383
-0.475783,1.22254,-0.260276,-0.480079,1.2231,-0.262417
-0.532428,1.29454,-0.258186,-0.528732,1.28517,-0.26131
-0.562818,1.35214,-0.265446,-0.564011,1.34699,-0.26153
-0.569189,1.35622,-0.263436,-0.563231,1.35899,-0.260745
-0.599632,1.40125,-0.265111,-0.603472,1.40746,-0.265919
-0.622655,1.43079,-0.264383,-0.620133,1.4355,-0.269709
-0.712708,1.50805,-0.244625,-0.721156,1.50279,-0.267114
-2.45374,1.5055,0.798293,-2.44799,1.4994,0.803277
-2.47841,1.46382,0.831462,-2.47502,1.46023,0.837852
-2.48291,1.45516,0.837981,-2.48787,1.45303,0.841316
-2.52345,1.41254,0.881066,-2.51547,1.39913,0.87664
-2.59943,1.32109,0.966927,-2.58103,1.31487,0.982512
-2.60322,1.31172,0.973332,-2.58905,1.30443,0.985049
-2.68255,1.18321,1.07757,-2.68244,1.16885,1.07831
-2.80471,1.02324,1.22133,-2.77876,1.00697,1.23898
-2.80706,1.01262,1.22743,-2.77876,1.00697,1.23898
0.0639126,-2.61482,1.09323,0.0879349,-2.5636,1.1012
0.12347,-2.66141,1.07851,0.162292,-2.61958,1.08428
0.874042,-1.08303,-0.0427665,0.897236,-1.08551,-0.0423748
1.11494,-0.936432,-0.247074,1.12043,-0.937646,-0.245989
1.09519,-0.910239,-0.246836,1.08493,-0.920786,-0.246593
1.07769,-0.885791,-0.247164,1.07837,-0.882611,-0.243421
1.06886,-0.873683,-0.247227,1.08112,-0.876886,-0.244705
1.02044,-0.812532,-0.245325,1.02338,-0.814441,-0.243435
0.995279,-0.779205,-0.245003,0.993537,-0.779668,-0.241489
0.983396,-0.766523,-0.243531,0.995922,-0.76722,-0.242677
0.952112,-0.718673,-0.245904,0.9505,-0.718496,-0.243941
0.890915,-0.641041,-0.243645,0.898464,-0.641339,-0.239487
0.836605,-0.571621,-0.241866,0.841315,-0.575115,-0.241544
0.729078,-0.421981,-0.243616,0.7311,-0.424854,-0.240575
0.71323,-0.40726,-0.240705,0.707217,-0.404292,-0.234656
0.623567,-0.295317,-0.236617,0.621799,-0.294736,-0.235178
-0.168526,0.804794,-0.248556,-0.170408,0.80067,-0.248136
-0.198373,0.850783,-0.250965,-0.199574,0.85165,-0.254135
-0.205374,0.860943,-0.25126,-0.203314,0.86212,-0.248319
-0.303882,0.987007,-0.248099,-0.305783,0.980655,-0.252907
-0.415152,1.15769,-0.256751,-0.415295,1.1498,-0.25831
-0.432597,1.19443,-0.262422,-0.432457,1.19578,-0.258769
-0.438178,1.19985,-0.261499,-0.442386,1.19823,-0.260623
-0.546423,1.34874,-0.262504,-0.542797,1.34988,-0.265064
-0.590246,1.40771,-0.262346,-0.598919,1.41082,-0.261787
-0.597483,1.41542,-0.261445,-0.598919,1.41082,-0.261787
-0.614629,1.44576,-0.264521,-0.616521,1.44157,-0.266491
-0.638196,1.47419,-0.26302,-0.640992,1.47583,-0.265258
-0.647394,1.49018,-0.264545,-0.654738,1.49691,-0.266013
-2.40869,1.56033,0.73572,-2.41209,1.55834,0.734107
-2.4122,1.55085,0.741869,-2.41869,1.54757,0.735661
-2.45331,1.50961,0.783751,-2.44645,1.50985,0.777179
-2.50499,1.42707,0.849662,-2.50001,1.4306,0.844621
-2.58574,1.3153,0.945207,-2.57761,1.30917,0.95233
-2.62924,1.25987,0.994614,-2.60862,1.25628,0.991286
-0.291641,-2.36541,1.17306,-0.25136,-2.35919,1.17964
-0.183337,-2.434,1.14009,-0.145279,-2.41636,1.1389
-0.120348,-2.4899,1.12768,-0.0864627,-2.45177,1.12316
0.104636,-2.65915,1.0705,0.162292,-2.61958,1.08428
0.303702,-2.79284,1.01312,0.356266,-2.74607,1.01239
0.380151,-1.38839,0.375564,0.404762,-1.35873,0.368913
0.430487,-1.42088,0.360499,0.455845,-1.38975,0.351765
1.13976,-0.94543,-0.246372,1.14922,-0.949375,-0.245078
1.13621,-0.935765,-0.248428,1.14354,-0.936098,-0.242534
1.09719,-0.884083,-0.247951,1.08112,-0.876886,-0.244705
1.07739,-0.866009,-0.244263,1.0778,-0.85832,-0.2431
1.05632,-0.83334,-0.246024,1.05149,-0.833231,-0.243973
1.0348,-0.801236,-0.247283,1.02461,-0.800552,-0.244017
1.0162,-0.784905,-0.243544,1.01896,-0.788721,-0.241182
0.993187,-0.753293,-0.243741,0.997453,-0.75422,-0.243429
0.987125,-0.743726,-0.244318,0.998857,-0.741248,-0.244117
0.965459,-0.720244,-0.241849,0.967567,-0.721139,-0.240541
0.936958,-0.68153,-0.241908,0.936376,-0.681319,-0.236278
0.937467,-0.675529,-0.244737,0.938991,-0.676771,-0.237671
0.928476,-0.665262,-0.243933,0.925063,-0.663565,-0.242144
0.928922,-0.659295,-0.246711,0.927596,-0.65905,-0.243526
0.890635,-0.618431,-0.242081,0.896216,-0.615294,-0.238161
0.849302,-0.566584,-0.240351,0.843459,-0.570926,-0.242832
0.835551,-0.533161,-0.246614,0.841064,-0.535809,-0.2413
0.833765,-0.526935,-0.248225,0.837077,-0.527749,-0.238868
0.518205,-0.120963,-0.239307,0.594278,-0.126981,-0.226612
-0.185907,0.853056,-0.248232,-0.18581,0.854833,-0.245557
-0.273046,0.978639,-0.251468,-0.273936,0.982674,-0.253935
-0.359462,1.1152,-0.259759,-0.35707,1.11473,-0.256445
-0.400814,1.15516,-0.252991,-0.398615,1.15351,-0.258089
-0.406436,1.16807,-0.255235,-0.405955,1.17298,-0.256987
-0.423755,1.20399,-0.26051,-0.416713,1.20312,-0.260018
-0.452598,1.23752,-0.258185,-0.449137,1.24204,-0.258319
-0.458342,1.24194,-0.256765,-0.460625,1.23452,-0.260989
-0.532367,1.36395,-0.265997,-0.540646,1.35833,-0.262865
-0.573804,1.4073,-0.260614,-0.576936,1.4104,-0.263235
